,Gene/Region,"HGNC/Dosage ID",GRCh38,"HI Score","TS Score","Triplo Disease","Triplo Disease ID",OMIM,Morbid,%HI,pLI,LOEUF,"Last Eval."
G,GREM1,HGNC:2001,15:32718004-32745106,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,2.63,0.47,0.82,08/20/2020
G,GRHPR,HGNC:4570,9:37422435-37438952,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,51.6,0,1.17,08/22/2016
G,GRIA3,HGNC:4573,X:123184278-123490915,"2 (Emerging Evidence)","0 (No Evidence)",'-,'-,,,2.64,1,0.19,10/23/2019
G,GRID1,HGNC:4575,10:85599552-86366795,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,13.06,1,0.24,12/21/2011
G,GRIK2,HGNC:4580,6:101393708-102070083,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,2.34,1,0.26,09/05/2012
G,GRIN2A,HGNC:4585,16:9753404-10182928,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,13.34,1,0.19,04/27/2022
G,GRIN2B,HGNC:4586,12:13537337-13982012,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,10.82,1,0.06,09/25/2019
G,GRIN3B,HGNC:16768,19:1000419-1009748,"40 (Dosage Sensitivity Unlikely)","0 (No Evidence)",'-,'-,,,80.29,0,0.98,02/02/2021
G,GRIP1,HGNC:18708,12:66347431-67069338,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,18.89,0.51,0.36,07/10/2012
G,GRM1,HGNC:4593,6:146027634-146437601,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,7.83,0.14,0.42,08/22/2016
G,GRM6,HGNC:4598,5:178978327-178995320,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,55.3,0,1.17,08/22/2016
G,GRXCR1,HGNC:31673,4:42892713-43030658,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,33.66,0,1.7,03/06/2018
G,GTF2H5,HGNC:21157,6:158168316-158199344,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,30.21,0.05,1.71,08/22/2016
G,GTF2I,HGNC:4659,7:74657718-74760692,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,33.5,1,0.27,08/08/2012
G,GTF2IRD1,HGNC:4661,7:74453906-74603070,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,47.51,0.9,0.33,10/10/2012
G,GTF2IRD2,HGNC:30775,7:74796144-74851576,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,85.33,0,1.17,12/04/2013
G,GUCA1C,HGNC:4680,3:108907644-108955195,"40 (Dosage Sensitivity Unlikely)","0 (No Evidence)",'-,'-,,,74.3,0,1.88,02/02/2021
G,GUCY2C,HGNC:4688,12:14612632-14696625,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,27.06,0,1.08,09/18/2013
G,GUSB,HGNC:4696,7:65960684-65982230,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,64.3,0,0.75,10/12/2015
G,GYS2,HGNC:4707,12:21531527-21604858,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,41.21,0,1.13,08/22/2016
G,H1-4,HGNC:4718,6:26156329-26157115,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,49.38,0.19,1.59,07/27/2022
G,H19,HGNC:4713,11:1995176-2001466,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,‐,‐,‐,03/22/2012
G,H6PD,HGNC:4795,1:9234767-9271337,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,46.01,0,0.94,08/22/2016
G,HBA1,HGNC:4823,16:176680-177522,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,69.88,0.01,1.85,04/19/2012
G,HBA2,HGNC:4824,16:172876-173710,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,60.06,0,1.93,07/06/2012
G,HCCS,HGNC:4837,X:11111332-11123086,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,40.92,0.89,0.41,05/10/2012
G,HDAC4,HGNC:14063,2:239048168-239401649,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,7.56,1,0.05,11/07/2011
G,HDAC8,HGNC:13315,X:72329516-72573099,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,15.01,0.98,0.3,03/28/2018
G,HEXB,HGNC:4879,5:74640023-74721288,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,73.45,0,0.92,08/22/2016
G,HFE,HGNC:4886,6:26087347-26098343,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,74.41,0,1.19,11/10/2016
G,HFM1,HGNC:20193,1:91260766-91408008,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,42.61,0,0.93,08/22/2016
G,HGF,HGNC:4893,7:81699006-81770438,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,0.6,1,0.25,08/22/2016
G,HGSNAT,HGNC:26527,8:43140449-43202855,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,68.49,0,0.73,08/22/2016
G,HIRA,HGNC:4916,22:19330698-19431733,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,19.48,1,0.14,08/28/2012
G,HIVEP2,HGNC:4921,6:142751469-142945756,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,13.96,1,0.08,04/25/2018
G,HIVEP3,HGNC:13561,1:41506365-42035934,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,41.45,0.91,0.31,01/23/2019
G,HJV,HGNC:4887,1:146017470-146021735,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,43.91,0,0.88,08/22/2016
G,HLCS,HGNC:4976,21:36748625-36990255,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,90.61,0,0.88,08/22/2016
G,HMBS,HGNC:4982,11:119084864-119093549,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,5.34,0.95,0.34,01/08/2020
G,HMGA2,HGNC:5009,12:65824460-65966291,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,1.82,0.87,0.45,09/14/2021
G,HNF1B,HGNC:11630,17:37686431-37745059,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,0.76,1,0.17,12/21/2020
G,HNRNPK,HGNC:5044,9:83968083-83980630,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,2.97,1,0.1,08/11/2016
G,HOXD13,HGNC:5136,2:176087487-176095944,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,2.62,0.01,0.95,09/23/2020
G,HOXD9,HGNC:5140,2:176122719-176124937,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,2.67,0.02,1.07,02/22/2012
G,HPGD,HGNC:5154,4:174490175-174522893,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,47,0,1.25,08/22/2016
G,HPRT1,HGNC:5157,X:134460165-134500668,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,8.48,0.94,0.34,01/13/2021
G,HPS1,HGNC:5163,10:98416193-98446963,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,60.85,0,0.69,08/22/2016
G,HPS3,HGNC:15597,3:149129624-149173732,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,44.42,0,1.02,08/22/2016
G,HPSE2,HGNC:18374,10:98457077-99235875,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,3.52,0,0.69,03/12/2015
G,HRAS,HGNC:5173,11:532242-535576,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,0.08,0.08,0.93,10/15/2015
G,HSD17B10,HGNC:4800,X:53431258-53434376,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,21.63,0.94,0.34,09/06/2012
G,HSD17B13,HGNC:18685,4:87303794-87322882,"40 (Dosage Sensitivity Unlikely)","0 (No Evidence)",'-,'-,,,70.24,0,1.14,02/02/2021
G,HSD17B3,HGNC:5212,9:96235306-96313987,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,73.59,0,1.09,08/22/2016
G,HSD17B4,HGNC:5213,5:119452497-119542332,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,44.64,0,0.75,03/06/2018
G,HSD3B7,HGNC:18324,16:30985189-30989152,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,53.14,0,1.33,08/22/2016
G,HSPG2,HGNC:5273,1:21822244-21937310,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,49.81,0,0.41,06/02/2016
G,HTN3,HGNC:5284,4:70028459-70036538,"40 (Dosage Sensitivity Unlikely)","0 (No Evidence)",'-,'-,,,90.63,0,1.89,02/02/2021
G,HUWE1,HGNC:30892,X:53532096-53686723,"0 (No Evidence)","0 (No Evidence)","intellectual disability, X-linked syndromic, Turner type",MONDO:0010407,,,10.58,1,0.06,09/26/2018
G,HYLS1,HGNC:26558,11:125883614-125900646,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,36.27,0,1.43,08/22/2016
G,HYMAI,HGNC:5326,6:144004916-144008730,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,‐,‐,‐,09/06/2012
G,IDS,HGNC:5389,X:149476988-149505306,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,14.02,0.95,0.32,11/10/2020
G,IDUA,HGNC:5391,4:986997-1004564,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,69.73,0,1.17,08/22/2016
G,IFT140,HGNC:29077,16:1510427-1612072,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,69.24,0,0.82,08/22/2016
G,IFT27,HGNC:18626,22:36758208-36776119,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,55.96,0,1.41,08/22/2016
G,IFT43,HGNC:29669,14:75985763-76084073,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,67.39,0,1.6,08/22/2016
G,IGF1R,HGNC:5465,15:98648539-98964530,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,1.29,0.97,0.31,11/08/2022
G,IGF2,HGNC:5466,11:2129112-2149603,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,79.01,0.04,1.13,03/22/2012
G,IGF2R,HGNC:5467,6:159969082-160111504,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,53.96,1,0.21,06/07/2012
G,IGHMBP2,HGNC:5542,11:68903855-68940601,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,80.78,0,0.95,08/22/2016
G,IGLL1,HGNC:5870,22:23573125-23580290,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,81.01,0.01,1.64,08/22/2016
G,IKBKG,HGNC:5961,X:154541238-154565046,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,41.6,0.08,1.37,11/10/2020
G,IL10RA,HGNC:5964,11:117986394-118003037,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,81.79,0.02,0.69,08/22/2016
G,IL17RA,HGNC:5985,22:17085000-17115693,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,84.96,0,0.63,08/22/2016
G,IL1RAPL1,HGNC:5996,X:28587446-29956718,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,1.75,1,0.2,08/23/2012
G,IL21R,HGNC:6006,16:27402162-27452043,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,84.41,1,0.21,08/22/2016
G,IL2RA,HGNC:6008,10:6010689-6062367,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,67.75,0.05,0.66,08/22/2016
G,IMMP2L,HGNC:14598,7:110662644-111562531,"40 (Dosage Sensitivity Unlikely)","0 (No Evidence)",'-,'-,,,4.25,0.01,1.2,04/12/2022
G,IMPA1,HGNC:6050,8:81656914-81686325,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,39.68,0,0.88,02/08/2012
G,INPP5E,HGNC:21474,9:136428619-136439861,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,77.32,0,0.68,08/22/2016
G,INS,HGNC:6081,11:2159779-2161209,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,80.96,0.3,1.17,03/22/2012
G,IQSEC2,HGNC:29059,X:53225784-53321356,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,26.16,1,0.13,04/07/2020
G,IRAK4,HGNC:17967,12:43758909-43789543,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,45.48,0,1.05,08/22/2016
G,IRF6,HGNC:6121,1:209785617-209806142,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,2.03,1,0.13,07/06/2012
G,ITCH,HGNC:13890,20:34363273-34511773,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,7.04,1,0.22,08/22/2016
G,ITGA3,HGNC:6139,17:50056065-50090481,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,25.55,0,0.53,08/22/2016
G,ITGB2,HGNC:6155,21:44885949-44928815,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,59.06,0,0.99,08/22/2016
G,ITGB3,HGNC:6156,17:47253827-47313743,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,35.78,0,0.52,08/27/2012
G,ITK,HGNC:6171,5:157180840-157255185,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,25.39,0,0.71,08/22/2016
G,ITSN1,HGNC:6183,21:33642452-33899861,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,24.18,1,0.22,06/27/2018
G,IYD,HGNC:21071,6:150368854-150405969,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,67.58,0,0.88,08/22/2016
G,JAG1,HGNC:6188,20:10637684-10673999,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,1.06,1,0.15,10/19/2020
G,JAM3,HGNC:15532,11:134069072-134152001,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,47.11,0,0.84,06/11/2015
G,JARID2,HGNC:6196,6:15245975-15522042,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,12.14,1,0.19,11/07/2013
G,KANK1,HGNC:19309,9:470295-746104,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,49.74,0,0.95,04/28/2016
G,KANSL1,HGNC:24565,17:46027335-46225370,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,16.23,1,0.24,04/11/2013
G,KARS1,HGNC:6215,16:75627724-75647665,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,2.51,0,0.91,08/22/2016
G,KAT6A,HGNC:13013,8:41929479-42051988,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,19,1,0.07,03/28/2018
G,KAT6B,HGNC:17582,10:74824927-75032624,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,7.97,1,0.13,04/25/2018
G,KATNAL2,HGNC:25387,18:46917550-47104795,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,41.98,0,0.82,11/28/2018
G,KCNH2,HGNC:6251,7:150944956-150978321,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,8.87,1,0.27,02/26/2020
G,KCNJ1,HGNC:6255,11:128838020-128867296,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,21.79,0,1.29,03/22/2012
G,KCNK9,HGNC:6283,8:139600838-139703135,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,43.67,0.96,0.31,02/29/2012
G,KCNQ1,HGNC:6294,11:2445008-2849110,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,23.28,0,0.81,10/13/2020
G,KCNQ1OT1,HGNC:6295,11:2608328-2699998,"1 (Little Evidence)","2 (Emerging Evidence)",'-,'-,,,‐,‐,‐,03/22/2012
G,KCNQ2,HGNC:6296,20:63400208-63472655,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,39.78,1,0.16,07/18/2013
G,KCNV2,HGNC:19698,9:2717510-2730037,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,44.67,0,1.97,08/22/2016
G,KCTD7,HGNC:21957,7:66628881-66643229,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,35.12,0,0.65,08/22/2016
G,KDM5B,HGNC:18039,1:202724495-202809470,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,28,0,0.57,01/04/2018
G,KDM5C,HGNC:11114,X:53176277-53225207,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,11.71,1,0.17,08/23/2012
G,KDM6A,HGNC:12637,X:44873182-45112779,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,4.72,1,0.16,07/18/2013
G,KDM6B,HGNC:29012,17:7834210-7854796,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,40.32,1,0.14,11/28/2018
G,KERA,HGNC:6309,12:91050491-91058024,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,28.54,0,1.49,08/22/2016
G,KHDC3L,HGNC:33699,6:73362658-73364171,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,94.36,0.12,1.16,08/22/2016
G,KIF11,HGNC:6388,10:92593130-92655395,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,9.02,1,0.12,08/01/2013
G,KIF1A,HGNC:888,2:240713767-240821403,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,50.62,1,0.14,08/08/2013
G,KIF1C,HGNC:6317,17:4997950-5028401,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,44.84,0.72,0.34,08/22/2016
G,KIF7,HGNC:30497,15:89627977-89663086,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,45.81,0,0.93,08/22/2016
G,KIFBP,HGNC:23419,10:68988803-69016982,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,14.57,0.08,0.51,08/22/2016
G,KISS1,HGNC:6341,1:204190341-204196491,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,85.61,0.49,1.41,08/22/2016
G,KLF14,HGNC:23025,7:130730697-130734207,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,82.59,0.02,1.59,04/28/2012
G,KLF8,HGNC:6351,X:55908123-56291531,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,60.52,0,1.31,10/12/2012
G,KLK12,HGNC:6360,19:51028954-51035648,"40 (Dosage Sensitivity Unlikely)","0 (No Evidence)",'-,'-,,,83.13,0,1.36,02/02/2021
G,KMT2A,HGNC:7132,11:118436492-118526832,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,17.01,1,0.07,05/23/2018
G,KMT2B,HGNC:15840,19:35717818-35738878,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,‐,1,0.07,05/11/2017
G,KMT2C,HGNC:13726,7:152134925-152436642,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,53.58,1,0.12,01/24/2018
G,KMT2D,HGNC:7133,12:49018975-49060884,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,17.49,1,0.1,01/23/2020
G,KMT2E,HGNC:18541,7:104940949-105115019,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,19.81,1,0.06,12/29/2021
G,KRAS,HGNC:6407,12:25205246-25250929,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,0.47,0,1.24,10/08/2015
G,KRT24,HGNC:18527,17:40694246-40703752,"40 (Dosage Sensitivity Unlikely)","0 (No Evidence)",'-,'-,,,66.8,0,1.45,02/02/2021
G,KRT37,HGNC:6455,17:41420547-41424585,"40 (Dosage Sensitivity Unlikely)","0 (No Evidence)",'-,'-,,,74.92,0,1.31,02/02/2021
G,L1CAM,HGNC:6470,X:153861514-153886173,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,15.59,1,0.13,12/02/2020
G,L3MBTL1,HGNC:15905,20:43507697-43550954,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,47.47,0,0.78,08/29/2012
G,LAMA1,HGNC:6481,18:6941742-7117797,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,60.73,0,0.62,08/22/2016
G,LAMA2,HGNC:6482,6:128883138-129516566,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,4.68,0,0.73,11/28/2018
G,LAMA3,HGNC:6483,18:23689443-23955066,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,64.13,0,0.69,08/22/2016
G,LAMC2,HGNC:6493,1:183186264-183245127,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,41.89,0,0.65,08/22/2016
G,LAMP2,HGNC:6501,X:120426148-120469349,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,54.6,0.27,0.64,02/09/2021
G,LARGE1,HGNC:6511,22:33162237-33922824,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,4.11,0.99,0.3,08/22/2016
G,LBR,HGNC:6518,1:225401502-225428821,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,28.92,0.18,0.42,02/23/2015
G,LBX1,HGNC:16960,10:101226976-101228960,"0 (No Evidence)","0 (No Evidence)","split hand-foot malformation 3",MONDO:0009525,,,1.88,0.68,0.59,08/21/2014
G,LCA5,HGNC:31923,6:79484991-79537430,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,45.14,0,0.65,08/22/2016
G,LCT,HGNC:6530,2:135787850-135837195,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,10.47,0.06,0.36,08/22/2016
G,LDLR,HGNC:6547,19:11089432-11133820,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,17.35,0,1.13,10/27/2021
G,LEMD3,HGNC:28887,12:65169583-65248355,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,36.92,1,0.25,10/19/2020
G,LEPR,HGNC:6554,1:65420652-65641559,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,18.82,0.99,0.28,08/22/2016
G,LETM1,HGNC:6556,4:1811479-1856156,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,63.78,0,0.74,02/03/2012
G,LFNG,HGNC:6560,7:2512529-2529177,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,18.77,0.1,0.69,08/22/2016
G,LHX3,HGNC:6595,9:136196250-136205128,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,23.38,0.01,0.74,08/22/2016
G,LHX4,HGNC:21734,1:180228372-180278984,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,6.37,0.02,0.69,04/25/2022
G,LIG4,HGNC:6601,13:108207442-108218349,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,23.18,0,0.8,08/22/2016
G,LIMK1,HGNC:6613,7:74083804-74122525,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,19.66,1,0.23,08/22/2012
G,LINS1,HGNC:30922,15:100566914-100603032,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,71.81,0,0.96,08/22/2016
G,LIPA,HGNC:6617,10:89213571-89251926,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,78.66,0,1,08/22/2016
G,LITAF,HGNC:16841,16:11547722-11636377,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,51.7,0.03,1.28,10/21/2016
G,LMAN1,HGNC:6631,18:59327823-59359265,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,36.45,0,0.55,08/22/2016
G,LMBR1,HGNC:13243,7:156669012-156893183,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,24.09,0,0.83,10/18/2012
G,LMNA,HGNC:6636,1:156082573-156140081,"2 (Emerging Evidence)","0 (No Evidence)",'-,'-,,,1.72,1,0.21,01/18/2016
G,LMNB1,HGNC:6637,5:126776623-126837020,"0 (No Evidence)","3 (Sufficient Evidence)","adult-onset autosomal dominant demyelinating leukodystrophy",MONDO:0008215,,,11.52,0.55,0.41,07/06/2012
G,LMTK3,HGNC:19295,19:48485271-48513926,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,70.62,1,0.18,07/25/2018
G,LMX1B,HGNC:6654,9:126613928-126701032,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,2.11,0.75,0.42,11/10/2020
G,LOXHD1,HGNC:26521,18:46476961-46657220,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,33.62,0,1.01,08/22/2016
G,LPAR6,HGNC:15520,13:48400897-48444669,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,22.74,0,1.27,08/22/2016
G,LPIN2,HGNC:14450,18:2916994-3013201,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,38.45,0,0.51,08/22/2016
G,LRAT,HGNC:6685,4:154740838-154753120,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,31.39,0.03,1.32,08/22/2016
G,LRBA,HGNC:1742,4:150264435-151015727,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,1.79,0,0.42,08/22/2016
G,LRP2,HGNC:6694,2:169127109-169362597,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,39.5,1,0.25,04/24/2019
G,LRP5,HGNC:6697,11:68298866-68449275,"2 (Emerging Evidence)","0 (No Evidence)",'-,'-,,,8.86,0.51,0.34,12/20/2021
G,LRPAP1,HGNC:6701,4:3503612-3532497,"30 (Autosomal Recessive)","Not Yet Evaluated",'-,'-,,,81.97,0,1.17,08/22/2016
G,LRPPRC,HGNC:15714,2:43886224-43995989,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,34.01,0,0.53,03/20/2017
G,LSS,HGNC:6708,21:46188446-46228774,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,24.39,0,0.6,09/06/2012
G,LYRM7,HGNC:28072,5:131170944-131205428,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,31.96,0.02,1.44,08/22/2016
G,LYST,HGNC:1968,1:235661031-235883713,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,53.08,0.02,0.31,08/22/2016
G,MAFB,HGNC:6408,20:40685848-40689236,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,5.59,0.9,0.4,05/21/2015
G,MAGEL2,HGNC:6814,15:23643549-23647867,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,84.66,0.98,0.31,05/22/2018
G,MAGT1,HGNC:28880,X:77825747-77895568,"3 (Sufficient Evidence)","0 (No Evidence)",'-,'-,,,34.31,0.96,0.33,09/22/2021
G,MALT1,HGNC:6819,18:58671420-58754477,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,37.84,0.99,0.3,08/22/2016
G,MAN2B1,HGNC:6826,19:12646511-12666742,"30 (Autosomal Recessive)","0 (No Evidence)",'-,'-,,,76.46,0,0.97,08/22/2016
G,MAOA,HGNC:6833,X:43655006-43746817,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,43.16,1,0.14,09/26/2012
G,MAP2K1,HGNC:6840,15:66386912-66491544,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,5.71,0.9,0.38,10/13/2015
G,MAP2K2,HGNC:6842,19:4090321-4124184,"1 (Little Evidence)","0 (No Evidence)",'-,'-,,,38.94,0.97,0.33,05/27/2015
G,MAP3K1,HGNC:6848,5:56815543-56896152,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,13.53,1,0.21,08/22/2013
G,MAPT,HGNC:6893,17:45894538-46028334,"0 (No Evidence)","0 (No Evidence)",'-,'-,,,2.65,0.01,0.57,05/08/2012
